tweets,id,len,date,source,likes,retweets,polarity,subjectivity,Sentiment
": :police_car_light: messi: “we didn't play to reach extra time, [but] we knew how to handle pressure. we are in the semifinals because arg…",1601341720246878208,140,2022-12-09 22:23:12,Twitter for iPhone,0,200,0.0,0.1,Neutral
": the dream is still alive.

arg | fifaworldcup ",1601341719861424129,92,2022-12-09 22:23:12,Twitter for Android,0,79,0.1,0.4,Positive
"de paul rocking a messi hat :face_with_tears_of_joy:
fifaworldcup الارجنتين_هولندا ",1601341719853010948,85,2022-12-09 22:23:12,Twitter for Android,1,0,0.0,0.0,Neutral
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341719668146176,91,2022-12-09 22:23:12,Twitter for Android,0,124,0.0,0.0,Neutral
": ""game is over, just call gg team""

this one dude:

fifaworldcup ",1601341719391653888,104,2022-12-09 22:23:12,Twitter for Android,0,154,-0.4,0.4,Negative
": you're watching a master in action :magic_wand:  

𝑾𝒉𝒂𝒕 𝒂𝒏 𝒂𝒔𝒔𝒊𝒔𝒕 :clapping_hands:

fifaworldcup ",1601341719152586752,122,2022-12-09 22:23:11,Twitter for Android,0,9,0.1,0.1,Positive
": :warning: | quick stat

argentina's goalkeepers have now saved 10 shootout penalties in fifaworldcup history, two more than any…",1601341718783086593,140,2022-12-09 22:23:11,Twitter Web App,0,38,0.41666666666666663,0.5,Positive
": i know david is going crazy somewhere right now…my goodness fifaworldcup 

",1601341717814210561,110,2022-12-09 22:23:11,Twitter for iPhone,0,2,-0.15714285714285714,0.7178571428571429,Negative
": :police_car_light: messi: “we didn't play to reach extra time, [but] we knew how to handle pressure. we are in the semifinals because arg…",1601341717747490816,140,2022-12-09 22:23:11,Twitter for iPhone,0,200,0.0,0.1,Neutral
": :police_car_light: messi: “a tough game awaits us against croatia, it's a semi-final and it's going to be very tough. we are really enjoy…",1601341717432528896,140,2022-12-09 22:23:11,Twitter for Android,0,307,-0.27361111111111114,0.6083333333333334,Negative
": :trophy: predict fifaworldcup champion, share 300 $tmt

 :check_mark_button: pick a winner, mint nft on 
 :check_mark_button: completing tasks: ",1601341716531154947,140,2022-12-09 22:23:11,Twitter for Android,0,1949,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341716501794816,98,2022-12-09 22:23:11,Twitter for iPhone,0,714,-0.45,1.0,Negative
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341716488892416,115,2022-12-09 22:23:11,Twitter for iPhone,0,232,0.0,0.0,Neutral
": evergreen messi 

goat forever 

fifaworldcup",1601341716183023617,66,2022-12-09 22:23:11,Twitter for iPhone,0,1,0.0,0.0,Neutral
"please sir,
what do you want for christmas ?:loudly_crying_face::folded_hands_light_skin_tone:

martinez fifaworldcup nedarg ",1601341715998121984,104,2022-12-09 22:23:11,Twitter for iPhone,0,0,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341715507736577,97,2022-12-09 22:23:11,Twitter Web App,0,1058,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341715239272448,94,2022-12-09 22:23:11,Twitter Web App,0,250,0.0,0.0,Neutral
: marked by three dutch players and he still finds the space and time to pick out a pass for molina. lionel messi is out…,1601341715205746688,139,2022-12-09 22:23:11,Twitter for iPhone,0,451,0.1,0.6,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341714924711936,94,2022-12-09 22:23:10,Twitter Web App,0,250,0.0,0.0,Neutral
": high-fives all around from messi! :hand_with_fingers_splayed::argentina:

fifaworldcup ",1601341714827948032,93,2022-12-09 22:23:10,Twitter for iPhone,0,177,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341714266193921,94,2022-12-09 22:23:10,Twitter for Android,0,250,0.0,0.0,Neutral
": :warning: messi telling van gaal that he talks too much before the game :flushed_face:

fifaworldcup qatar2022 arg ned ",1601341713876152320,140,2022-12-09 22:23:10,Twitter for Android,0,196,-0.1,0.30000000000000004,Negative
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341713532219394,97,2022-12-09 22:23:10,Twitter for iPhone,0,1058,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341713167310848,94,2022-12-09 22:23:10,Twitter for iPhone,0,250,0.0,0.0,Neutral
": there are rules in football and special rules for messi𓃵 .

nedarg 
fifaworldcup",1601341713015967744,101,2022-12-09 22:23:10,Twitter Web App,0,3,0.35714285714285715,0.5714285714285714,Positive
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341712710111232,140,2022-12-09 22:23:10,Twitter for Android,0,1041,0.6,0.9,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341712449740801,115,2022-12-09 22:23:10,Twitter for iPhone,0,232,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341712043241472,98,2022-12-09 22:23:10,Twitter for iPhone,0,714,-0.45,1.0,Negative
"shocking scenes at netherlandsvsargentina match as fight breaks out in the fifaworldcup quarter-finals.

full det… ",1601341712022261760,140,2022-12-09 22:23:10,Twitter Web App,0,2,-0.325,0.775,Negative
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341710877200384,94,2022-12-09 22:23:10,Twitter for Android,0,250,0.0,0.0,Neutral
": messi knew who to thank! :argentina:

argentina fifaworldcup 

",1601341710638125057,92,2022-12-09 22:23:09,Twitter for Android,0,69,0.0,0.0,Neutral
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341710378102786,91,2022-12-09 22:23:09,Twitter for Android,0,122,0.0,0.0,Neutral
argentina into semifinal messi and martinez are doing at all. fifaworldcup ,1601341710302605313,99,2022-12-09 22:23:09,Twitter for Android,0,0,0.0,0.0,Neutral
": the joy, the happiness that only football can bring.

messi argentina

fifaworldcup

",1601341709807673344,126,2022-12-09 22:23:09,Twitter for Android,0,11,0.5,0.4666666666666666,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341709799260163,115,2022-12-09 22:23:09,Twitter for Android,0,232,0.0,0.0,Neutral
": emi martinez and lionel messi won copa america together, messi's first senior trophy with argentina. martinez promised mess…",1601341709568204803,140,2022-12-09 22:23:09,Twitter for Android,0,17,0.25,0.3333333333333333,Positive
": :police_car_light: messi: “a tough game awaits us against croatia, it's a semi-final and it's going to be very tough. we are really enjoy…",1601341709388218369,140,2022-12-09 22:23:09,Twitter for iPhone,0,307,-0.27361111111111114,0.6083333333333334,Negative
": sliding into the semis :ox::argentina:

fifaworldcup qatar2022 forzainter ",1601341708914290688,102,2022-12-09 22:23:09,Twitter for Android,0,21,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341708465471488,115,2022-12-09 22:23:09,Twitter for Android,0,232,0.0,0.0,Neutral
": welcome to the shaolin hare:rabbit_face: world, there’s so much to explore! but first, thanks  for supporting us！:rocket::rocket:
fifawo…",1601341707974455297,140,2022-12-09 22:23:09,Twitter for iPhone,0,12,0.35,0.37666666666666665,Positive
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341707924099072,97,2022-12-09 22:23:09,Twitter for iPhone,0,1058,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341707811196929,94,2022-12-09 22:23:09,Twitter for Android,0,250,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341707685023744,94,2022-12-09 22:23:09,Twitter for Android,0,250,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341707177857025,94,2022-12-09 22:23:09,Twitter for iPhone,0,250,0.0,0.0,Neutral
": this is my appreciation tweet :raised_fist:

argentina 
fifaworldcup 
messi𓃵 ",1601341707031048193,106,2022-12-09 22:23:09,Twitter for Android,0,7,0.0,0.0,Neutral
": well done, guys! :raising_hands:

 are through to the fifaworldcup semi-finals! :argentina::clapping_hands: ",1601341706460311552,122,2022-12-09 22:23:08,Twitter for Android,0,12,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341705500110848,97,2022-12-09 22:23:08,Twitter for Android,0,1058,0.0,0.0,Neutral
argentina vs netharlands is the best match in this world cup untill now  fifaworldcup,1601341705109676032,86,2022-12-09 22:23:08,Twitter for Android,0,0,1.0,0.3,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341704912924677,94,2022-12-09 22:23:08,Twitter for iPhone,0,250,0.0,0.0,Neutral
": emi martinez and lionel messi won copa america together, messi's first senior trophy with argentina. martinez promised mess…",1601341704761937920,140,2022-12-09 22:23:08,Twitter for Android,0,17,0.25,0.3333333333333333,Positive
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341704434774016,115,2022-12-09 22:23:08,Twitter for iPhone,0,233,0.0,0.0,Neutral
": argentina are through to the semi-finals!

 | fifaworldcup",1601341704212451329,92,2022-12-09 22:23:08,Twitter for Android,0,2820,0.0,0.0,Neutral
": :warning: messi telling van gaal that he talks too much before the game :flushed_face:

fifaworldcup qatar2022 arg ned ",1601341704141156352,140,2022-12-09 22:23:08,Twitter for iPhone,0,196,-0.1,0.30000000000000004,Negative
": a look at who's producing our fifaworldcup stars :chart_increasing: 

qatar2022",1601341703482355712,82,2022-12-09 22:23:08,Twitter for Android,0,390,0.0,0.0,Neutral
": :police_car_light: giveaway :police_car_light:

if england qualify against france on saturday, one person will win a retro :england: shirt courtesy of …",1601341703402971136,140,2022-12-09 22:23:08,Twitter for Android,0,244,0.8,0.4,Positive
": messi is all smiles as argentina advances in the world cup :grinning_face_with_smiling_eyes: :argentina:

fifaworldcup ",1601341703280939008,120,2022-12-09 22:23:08,Twitter for Android,0,194,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341702681563137,97,2022-12-09 22:23:08,Twitter for Android,0,1058,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341702341820417,98,2022-12-09 22:23:07,Twitter for Android,0,714,-0.45,1.0,Negative
": sliding into the semis :ox::argentina:

fifaworldcup qatar2022 forzainter ",1601341702249189378,102,2022-12-09 22:23:07,Twitter for Android,0,21,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341702203396098,94,2022-12-09 22:23:07,Twitter for iPhone,0,250,0.0,0.0,Neutral
": • :studio_microphone:| leo messi: ""fifa can't put these referees in a match like this. he's not up to par.""

• :studio_microphone:| emiliano martinez: ""we ha…",1601341702161469440,140,2022-12-09 22:23:07,Twitter for iPhone,0,121,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341701574254592,115,2022-12-09 22:23:07,Twitter for Android,0,233,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we’re in the sf’s because we have balls, we did it for 45 million people” fifaworldcup",1601341700349186048,128,2022-12-09 22:23:07,Twitter for iPhone,0,267,0.0,0.0,Neutral
": and the reward of the shittiest referee of fifaworldcup goes to: 
antonio mateu lahoz (spain)
-missed cards
-way to la…",1601341699309305857,140,2022-12-09 22:23:07,Twitter for Android,0,3,0.0,0.0,Neutral
": if messi wins all the two games left in the fifaworldcup, he will be able to lift the world cup trophy :trophy: 

can he achieve…",1601341698688577536,140,2022-12-09 22:23:07,Twitter for Android,0,19,0.26666666666666666,0.27499999999999997,Positive
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341697895456768,94,2022-12-09 22:23:06,Twitter for iPhone,0,251,0.0,0.0,Neutral
": netherlands: :cross_mark::cross_mark::check_mark_button::check_mark_button::check_mark_button:
argentina: :check_mark_button::check_mark_button::check_mark_button::cross_mark::check_mark_button:

argentina are through to the fifaworldcup semi-finals! ",1601341697870376960,135,2022-12-09 22:23:06,Twitter for Android,0,133,0.0,0.0,Neutral
: million heart brokes neymar crying :broken_heart::broken_heart: fifaworldcup neymar ,1601341697828433920,104,2022-12-09 22:23:06,Twitter for Android,0,178,-0.2,0.6,Negative
": :trophy: champions league
:trophy: uefa super cup
:trophy: fifa club world cup
:trophy: copa america
:trophy: balon d’or
:1st_place_medal: olympics 
:hourglass_not_done: fifaworldcup

can lione…",1601341697828409344,140,2022-12-09 22:23:06,Twitter for iPhone,0,100,0.3333333333333333,0.6666666666666666,Positive
": argentina are through to the semi-finals!

 | fifaworldcup",1601341697598050305,92,2022-12-09 22:23:06,Twitter for Android,0,2820,0.0,0.0,Neutral
": 9th of december heroes.

arg | hrv | fifaworldcup ",1601341697400930304,97,2022-12-09 22:23:06,Twitter for Android,0,108,0.0,0.0,Neutral
leo messi:goat: delivered his best and emiliano martinez proved to the world that he's the best :hundred_points:he deserves all the cre… ,1601341697069580288,140,2022-12-09 22:23:06,Twitter for Android,0,0,1.0,0.3,Positive
": emi martínez and a fan after his world cup heroics :argentina:

fifaworldcup ",1601341696696283137,113,2022-12-09 22:23:06,Twitter for iPhone,0,142,0.0,0.0,Neutral
football is amazing fifaworldcup,1601341696058757120,33,2022-12-09 22:23:06,Twitter for iPhone,0,0,0.6000000000000001,0.9,Positive
": :police_car_light: messi: “we didn't play to reach extra time, [but] we knew how to handle pressure. we are in the semifinals because arg…",1601341695979040768,140,2022-12-09 22:23:06,Twitter for Android,0,200,0.0,0.1,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341695811284992,94,2022-12-09 22:23:06,Twitter for iPhone,0,251,0.0,0.0,Neutral
"gracious messi 
fifaworldcup qatar2022 ",1601341695765139456,64,2022-12-09 22:23:06,Twitter for Android,1,0,0.0,0.0,Neutral
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341694527434752,140,2022-12-09 22:23:06,Twitter Web App,0,1042,0.6,0.9,Positive
"it’s messi the king 

messi𓃵 argentina qatar2022  
paísesbajos fifaworldcup 
الارجنتين_هولندا الأرجنتين ",1601341694494257152,134,2022-12-09 22:23:06,Twitter for iPhone,0,0,0.0,0.0,Neutral
": congratulations licha :argentina:

 is a fifaworldcup semi-finalist :clapping_hands: ",1601341694431350785,116,2022-12-09 22:23:06,Twitter for Android,0,221,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341694107975680,97,2022-12-09 22:23:06,Twitter for Android,0,1058,0.0,0.0,Neutral
